"","index","Store","Date","Temperature","Fuel_Price","MarkDown1","MarkDown2","MarkDown3","MarkDown4","MarkDown5","CPI","Unemployment","IsHoliday"
"7059",7058,39,"2012-10-26",72.9,3.506,6057.96,99.85,159,602.37,3392.16,222.1136566,6.228,0
"7060",7059,39,"2012-11-02",59.87,3.386,9892.4,5275.34,78.2,3803.94,6234.92,222.1321414,6.228,0
"7061",7060,39,"2012-11-09",66.37,3.314,18333.07,6960.72,1.18,3460.54,6471.54,222.1506262,6.228,0
"7062",7061,39,"2012-11-16",59.24,3.252,7234.65,250.61,120.12,788.31,12950.54,222.1817339,6.228,0
"7063",7062,39,"2012-11-23",59.53,3.211,5598.01,9.69,109976.14,614,8803.56,222.2296722,6.228,1
"7064",7063,39,"2012-11-30",58.66,3.207,2630.69,NA,3426.72,107.26,4697.05,222.2776106,6.228,0
"7065",7064,39,"2012-12-07",67.94,3.198,9798.8,NA,512,2262.92,15133.2,222.3255489,6.228,0
"7066",7065,39,"2012-12-14",55.02,3.168,2645.91,NA,276.04,317.39,8830.77,222.3838038,6.228,0
"7067",7066,39,"2012-12-21",62.24,3.098,3158.68,104.92,388.19,3.96,3107.24,222.5039579,6.228,0
"7068",7067,39,"2012-12-28",53.57,3.108,12449.73,29240.11,436.2,29.21,4395.17,222.624112,6.228,1
"7069",7068,39,"2013-01-04",47.76,3.161,3231.14,18071.9,11.28,1.47,14160.74,222.7442661,6.266,0
"7070",7069,39,"2013-01-11",53.33,3.243,4903.75,13676.23,-17.44,245.14,22400.65,222.8644203,6.266,0
"7071",7070,39,"2013-01-18",48.08,3.237,10122.01,5456.61,6.23,39.13,13030.38,222.9006165,6.266,0
"7072",7071,39,"2013-01-25",58.52,3.227,1537.56,1280.46,NA,127.38,15206.77,222.9032296,6.266,0
"7073",7072,39,"2013-02-01",63.7,3.244,12983.77,1306.14,456.58,14007.38,11693.89,222.9058427,6.266,0
"7074",7073,39,"2013-02-08",62.72,3.417,66099.34,744.18,104.98,32731.31,9876.41,222.9084557,6.266,1
"7075",7074,39,"2013-02-15",56.43,3.475,26474.58,3524.05,70,5129.55,23963.38,222.9512794,6.266,0
"7076",7075,39,"2013-02-22",58.39,3.597,10278.27,8263.41,33.38,817.84,6193.88,223.0946294,6.266,0
"7077",7076,39,"2013-03-01",54.16,3.711,14296.67,865.25,7.2,673.89,6867.11,223.2379794,6.266,0
"7078",7077,39,"2013-03-08",55.67,3.658,27695.5,281.91,110.23,8238.98,9691.72,223.3813294,6.266,0
"7079",7078,39,"2013-03-15",59.54,3.622,6765.39,NA,21.34,183.2,4959.3,223.5072315,6.266,0
"7080",7079,39,"2013-03-22",68.91,3.611,15913.97,NA,1059,3070.72,20870.98,223.5895142,6.266,0
"7081",7080,39,"2013-03-29",57.86,3.606,8975.78,NA,1141.07,306,5491.29,223.6717968,6.266,0
"7082",7081,39,"2013-04-05",63.99,3.583,20798.67,2696.7,274.31,1356.96,17474.76,223.7540794,6.143,0
"7083",7082,39,"2013-04-12",65.84,3.529,8616.47,1160.76,39.16,1756.13,2483.51,223.836362,6.143,0
"7084",7083,39,"2013-04-19",68.88,3.451,8062.41,92.01,149.2,120.61,18599.3,223.836362,6.143,0
"7085",7084,39,"2013-04-26",63.95,3.417,7236.84,1.49,126.4,363.23,4894.87,223.836362,6.143,0
"7086",7085,39,"2013-05-03",69.75,3.386,31117.69,3,60.79,7944.62,6107.12,NA,NA,0
"7087",7086,39,"2013-05-10",67.55,3.392,7688.38,267.06,84.19,663.3,13170.14,NA,NA,0
"7088",7087,39,"2013-05-17",73.27,3.454,10051.98,408.88,21.86,2220,18757.28,NA,NA,0
"7089",7088,39,"2013-05-24",80.82,3.494,48629.6,635.82,1334.14,22927.49,18286.14,NA,NA,0
"7090",7089,39,"2013-05-31",80.74,3.466,46079.12,571.9,679.68,5057.35,23525.36,NA,NA,0
"7091",7090,39,"2013-06-07",80.25,3.439,39810.3,1015.34,92.65,31558.32,43336.34,NA,NA,0
"7092",7091,39,"2013-06-14",80.96,3.431,27161.79,1069.77,381.57,11720.39,13143.5,NA,NA,0
"7093",7092,39,"2013-06-21",84.67,3.479,24462.35,520.05,242.32,12723.81,45050.55,NA,NA,0
"7094",7093,39,"2013-06-28",86.17,3.495,30917.34,992.26,1.47,16715.28,6213.33,NA,NA,0
"7095",7094,39,"2013-07-05",84.26,3.422,16119.68,3849.12,963.31,11556.02,21473.17,NA,NA,0
"7096",7095,39,"2013-07-12",85,3.4,9353.87,2028.9,76.55,5948.91,4778.92,NA,NA,0
"7097",7096,39,"2013-07-19",81.69,3.556,6732.22,1628.15,50.3,1505.37,4250.58,NA,NA,0
"7098",7097,39,"2013-07-26",83.84,3.62,12682.46,1094.97,21.85,170.61,2779.41,NA,NA,0
"7099",7098,40,"2010-02-05",14.48,2.788,NA,NA,NA,NA,NA,131.5279032,5.892,0
"7100",7099,40,"2010-02-12",20.84,2.771,NA,NA,NA,NA,NA,131.5866129,5.892,1
"7101",7100,40,"2010-02-19",27.84,2.747,NA,NA,NA,NA,NA,131.637,5.892,0
"7102",7101,40,"2010-02-26",33.32,2.753,NA,NA,NA,NA,NA,131.686,5.892,0
"7103",7102,40,"2010-03-05",34.78,2.766,NA,NA,NA,NA,NA,131.735,5.892,0
"7104",7103,40,"2010-03-12",35.1,2.805,NA,NA,NA,NA,NA,131.784,5.892,0
"7105",7104,40,"2010-03-19",40.54,2.834,NA,NA,NA,NA,NA,131.8242903,5.892,0
"7106",7105,40,"2010-03-26",39.51,2.831,NA,NA,NA,NA,NA,131.863129,5.892,0
"7107",7106,40,"2010-04-02",41.39,2.826,NA,NA,NA,NA,NA,131.9019677,5.435,0
"7108",7107,40,"2010-04-09",54.31,2.849,NA,NA,NA,NA,NA,131.9408065,5.435,0
"7109",7108,40,"2010-04-16",43.3,2.885,NA,NA,NA,NA,NA,131.9809,5.435,0
"7110",7109,40,"2010-04-23",45.85,2.895,NA,NA,NA,NA,NA,132.0226667,5.435,0
"7111",7110,40,"2010-04-30",46.5,2.935,NA,NA,NA,NA,NA,132.0644333,5.435,0
"7112",7111,40,"2010-05-07",60.05,2.981,NA,NA,NA,NA,NA,132.1062,5.435,0
"7113",7112,40,"2010-05-14",45.5,2.983,NA,NA,NA,NA,NA,132.152129,5.435,0
"7114",7113,40,"2010-05-21",56.75,2.961,NA,NA,NA,NA,NA,132.2230323,5.435,0
"7115",7114,40,"2010-05-28",67.88,2.906,NA,NA,NA,NA,NA,132.2939355,5.435,0
"7116",7115,40,"2010-06-04",65.7,2.857,NA,NA,NA,NA,NA,132.3648387,5.435,0
"7117",7116,40,"2010-06-11",59.42,2.83,NA,NA,NA,NA,NA,132.4357419,5.435,0
"7118",7117,40,"2010-06-18",60.97,2.805,NA,NA,NA,NA,NA,132.4733333,5.435,0
"7119",7118,40,"2010-06-25",69.72,2.81,NA,NA,NA,NA,NA,132.4976,5.435,0
"7120",7119,40,"2010-07-02",65.47,2.815,NA,NA,NA,NA,NA,132.5218667,5.326,0
"7121",7120,40,"2010-07-09",76.67,2.806,NA,NA,NA,NA,NA,132.5461333,5.326,0
"7122",7121,40,"2010-07-16",74.25,2.796,NA,NA,NA,NA,NA,132.5667742,5.326,0
"7123",7122,40,"2010-07-23",71.79,2.784,NA,NA,NA,NA,NA,132.5825806,5.326,0
"7124",7123,40,"2010-07-30",71.35,2.792,NA,NA,NA,NA,NA,132.5983871,5.326,0
"7125",7124,40,"2010-08-06",69.16,2.792,NA,NA,NA,NA,NA,132.6141935,5.326,0
"7126",7125,40,"2010-08-13",67.47,2.81,NA,NA,NA,NA,NA,132.63,5.326,0
"7127",7126,40,"2010-08-20",67.05,2.796,NA,NA,NA,NA,NA,132.6616129,5.326,0
"7128",7127,40,"2010-08-27",62.57,2.77,NA,NA,NA,NA,NA,132.6932258,5.326,0
"7129",7128,40,"2010-09-03",70.66,2.735,NA,NA,NA,NA,NA,132.7248387,5.326,0
"7130",7129,40,"2010-09-10",62.75,2.717,NA,NA,NA,NA,NA,132.7564516,5.326,1
"7131",7130,40,"2010-09-17",55.34,2.716,NA,NA,NA,NA,NA,132.7670667,5.326,0
"7132",7131,40,"2010-09-24",55.63,2.718,NA,NA,NA,NA,NA,132.7619333,5.326,0
"7133",7132,40,"2010-10-01",62.01,2.717,NA,NA,NA,NA,NA,132.7568,5.287,0
"7134",7133,40,"2010-10-08",52.02,2.776,NA,NA,NA,NA,NA,132.7516667,5.287,0
"7135",7134,40,"2010-10-15",44.56,2.878,NA,NA,NA,NA,NA,132.7633548,5.287,0
"7136",7135,40,"2010-10-22",41.25,2.919,NA,NA,NA,NA,NA,132.8170968,5.287,0
"7137",7136,40,"2010-10-29",47.1,2.938,NA,NA,NA,NA,NA,132.8708387,5.287,0
"7138",7137,40,"2010-11-05",36.45,2.938,NA,NA,NA,NA,NA,132.9245806,5.287,0
"7139",7138,40,"2010-11-12",38.5,2.961,NA,NA,NA,NA,NA,132.9783226,5.287,0
"7140",7139,40,"2010-11-19",40.52,3.03,NA,NA,NA,NA,NA,132.9172,5.287,0
"7141",7140,40,"2010-11-26",32.94,3.07,NA,NA,NA,NA,NA,132.8369333,5.287,1
"7142",7141,40,"2010-12-03",33.6,3.065,NA,NA,NA,NA,NA,132.7566667,5.287,0
"7143",7142,40,"2010-12-10",21.64,3.132,NA,NA,NA,NA,NA,132.6764,5.287,0
"7144",7143,40,"2010-12-17",23.01,3.139,NA,NA,NA,NA,NA,132.6804516,5.287,0
"7145",7144,40,"2010-12-24",24.18,3.15,NA,NA,NA,NA,NA,132.7477419,5.287,0
"7146",7145,40,"2010-12-31",19.29,3.177,NA,NA,NA,NA,NA,132.8150323,5.287,1
"7147",7146,40,"2011-01-07",24.05,3.193,NA,NA,NA,NA,NA,132.8823226,5.114,0
"7148",7147,40,"2011-01-14",18.55,3.215,NA,NA,NA,NA,NA,132.9510645,5.114,0
"7149",7148,40,"2011-01-21",14.64,3.232,NA,NA,NA,NA,NA,133.0285161,5.114,0
"7150",7149,40,"2011-01-28",9.51,3.243,NA,NA,NA,NA,NA,133.1059677,5.114,0
"7151",7150,40,"2011-02-04",13.29,3.24,NA,NA,NA,NA,NA,133.1834194,5.114,0
"7152",7151,40,"2011-02-11",16.87,3.255,NA,NA,NA,NA,NA,133.260871,5.114,1
"7153",7152,40,"2011-02-18",21.82,3.263,NA,NA,NA,NA,NA,133.3701429,5.114,0
"7154",7153,40,"2011-02-25",16.5,3.281,NA,NA,NA,NA,NA,133.4921429,5.114,0
"7155",7154,40,"2011-03-04",18.49,3.437,NA,NA,NA,NA,NA,133.6141429,5.114,0
"7156",7155,40,"2011-03-11",30.53,3.6,NA,NA,NA,NA,NA,133.7361429,5.114,0
"7157",7156,40,"2011-03-18",35.76,3.634,NA,NA,NA,NA,NA,133.8492258,5.114,0
"7158",7157,40,"2011-03-25",28.89,3.624,NA,NA,NA,NA,NA,133.9587419,5.114,0
"7159",7158,40,"2011-04-01",28.6,3.638,NA,NA,NA,NA,NA,134.0682581,4.781,0
"7160",7159,40,"2011-04-08",34.77,3.72,NA,NA,NA,NA,NA,134.1777742,4.781,0
"7161",7160,40,"2011-04-15",43.69,3.823,NA,NA,NA,NA,NA,134.2784667,4.781,0
"7162",7161,40,"2011-04-22",39.32,3.919,NA,NA,NA,NA,NA,134.3571,4.781,0
"7163",7162,40,"2011-04-29",52.68,3.988,NA,NA,NA,NA,NA,134.4357333,4.781,0
"7164",7163,40,"2011-05-06",50.81,4.078,NA,NA,NA,NA,NA,134.5143667,4.781,0
"7165",7164,40,"2011-05-13",54.09,4.095,NA,NA,NA,NA,NA,134.593,4.781,0
"7166",7165,40,"2011-05-20",56.38,4.101,NA,NA,NA,NA,NA,134.6803871,4.781,0
"7167",7166,40,"2011-05-27",63.11,4.034,NA,NA,NA,NA,NA,134.7677742,4.781,0
"7168",7167,40,"2011-06-03",66.16,3.973,NA,NA,NA,NA,NA,134.8551613,4.781,0
"7169",7168,40,"2011-06-10",64.19,3.924,NA,NA,NA,NA,NA,134.9425484,4.781,0
"7170",7169,40,"2011-06-17",59.16,3.873,NA,NA,NA,NA,NA,135.0837333,4.781,0
"7171",7170,40,"2011-06-24",62.59,3.851,NA,NA,NA,NA,NA,135.2652667,4.781,0
"7172",7171,40,"2011-07-01",65.25,3.815,NA,NA,NA,NA,NA,135.4468,4.584,0
"7173",7172,40,"2011-07-08",67.86,3.784,NA,NA,NA,NA,NA,135.6283333,4.584,0
"7174",7173,40,"2011-07-15",68.9,3.827,NA,NA,NA,NA,NA,135.7837419,4.584,0
"7175",7174,40,"2011-07-22",73.34,3.882,NA,NA,NA,NA,NA,135.8738387,4.584,0
"7176",7175,40,"2011-07-29",67.45,3.898,NA,NA,NA,NA,NA,135.9639355,4.584,0
"7177",7176,40,"2011-08-05",68.1,3.903,NA,NA,NA,NA,NA,136.0540323,4.584,0
"7178",7177,40,"2011-08-12",68.3,3.88,NA,NA,NA,NA,NA,136.144129,4.584,0
"7179",7178,40,"2011-08-19",64.05,3.82,NA,NA,NA,NA,NA,136.183129,4.584,0
"7180",7179,40,"2011-08-26",65.01,3.796,NA,NA,NA,NA,NA,136.2136129,4.584,0
"7181",7180,40,"2011-09-02",63.79,3.784,NA,NA,NA,NA,NA,136.2440968,4.584,0
"7182",7181,40,"2011-09-09",64.83,3.809,NA,NA,NA,NA,NA,136.2745806,4.584,1
"7183",7182,40,"2011-09-16",58.28,3.809,NA,NA,NA,NA,NA,136.3145,4.584,0
"7184",7183,40,"2011-09-23",54.09,3.758,NA,NA,NA,NA,NA,136.367,4.584,0
"7185",7184,40,"2011-09-30",63.45,3.684,NA,NA,NA,NA,NA,136.4195,4.584,0
"7186",7185,40,"2011-10-07",50.21,3.633,NA,NA,NA,NA,NA,136.472,4.42,0
"7187",7186,40,"2011-10-14",53.9,3.583,NA,NA,NA,NA,NA,136.5150968,4.42,0
"7188",7187,40,"2011-10-21",51.61,3.618,NA,NA,NA,NA,NA,136.5017742,4.42,0
"7189",7188,40,"2011-10-28",42.09,3.604,NA,NA,NA,NA,NA,136.4884516,4.42,0
"7190",7189,40,"2011-11-04",35.4,3.586,NA,NA,NA,NA,NA,136.475129,4.42,0
"7191",7190,40,"2011-11-11",40.75,3.57,10215.77,4613.06,191.71,3200.57,4230.85,136.4618065,4.42,0
"7192",7191,40,"2011-11-18",41.85,3.571,1100.08,973.56,31.81,523.23,4424.36,136.4666667,4.42,0
"7193",7192,40,"2011-11-25",32.76,3.536,247.58,387.88,40362.07,47,1788.31,136.4788,4.42,1
"7194",7193,40,"2011-12-02",38.51,3.501,3966.04,23.47,2363.99,1455.15,15828.62,136.4909333,4.42,0
"7195",7194,40,"2011-12-09",34.48,3.47,7081.76,48,94.05,1757.4,6850.25,136.5030667,4.42,0
"7196",7195,40,"2011-12-16",29.53,3.445,3067.81,NA,383.98,409.64,2938.11,136.5335161,4.42,0
"7197",7196,40,"2011-12-23",24.46,3.413,709.32,0.03,1065.7,67.72,1336.25,136.5883871,4.42,0
"7198",7197,40,"2011-12-30",18.75,3.402,3392.38,25557.03,205.29,421.72,2439.13,136.6432581,4.42,1
"7199",7198,40,"2012-01-06",23.29,3.439,3737.24,20629.4,169.85,954.18,4508.45,136.698129,4.261,0
"7200",7199,40,"2012-01-13",25.9,3.523,1128.25,8721.23,129.34,393.68,3221.84,136.753,4.261,0
"7201",7200,40,"2012-01-20",14.02,3.542,1658.12,4319.36,101.86,79.54,1831.29,136.8564194,4.261,0
"7202",7201,40,"2012-01-27",22.91,3.568,388.59,1327.78,126.72,38.29,1619.57,136.9598387,4.261,0
"7203",7202,40,"2012-02-03",27.86,3.633,37980.28,2731.05,108.41,23597.14,5940.88,137.0632581,4.261,0
"7204",7203,40,"2012-02-10",23.92,3.655,10333.24,3700.62,66.01,11804.09,7697.87,137.1666774,4.261,1
"7205",7204,40,"2012-02-17",25.56,3.703,7763.37,7366.75,33.48,3995.44,2642.17,137.2583103,4.261,0
"7206",7205,40,"2012-02-24",29.88,3.751,15946.5,4605.02,2,4775.14,9418.31,137.3411034,4.261,0
"7207",7206,40,"2012-03-02",23.79,3.827,15284.47,1338.94,NA,14210.79,2121.92,137.4238966,4.261,0
"7208",7207,40,"2012-03-09",30.58,3.876,12923.38,404.23,0.4,7062.19,3420.25,137.5066897,4.261,0
"7209",7208,40,"2012-03-16",37.13,3.867,4935.36,176.82,3.85,1392.83,2458.54,137.5843871,4.261,0
"7210",7209,40,"2012-03-23",52.27,3.889,5767.41,126.67,2.77,179.94,3260.71,137.6552903,4.261,0
"7211",7210,40,"2012-03-30",36.25,3.921,7182.51,120.76,9.34,2017.53,2449.78,137.7261935,4.261,0
"7212",7211,40,"2012-04-06",36.54,3.957,9295.46,NA,43.35,1876.1,6042.42,137.7970968,4.125,0
"7213",7212,40,"2012-04-13",40.65,4.025,3668.82,4728.85,34.1,1320.78,1820.75,137.868,4.125,0
"7214",7213,40,"2012-04-20",55.3,4.046,3255.99,1157.63,25.59,340.56,3376.98,137.9230667,4.125,0
"7215",7214,40,"2012-04-27",47.51,4.023,2283.4,0.33,24.94,235.22,3113.29,137.9781333,4.125,0
"7216",7215,40,"2012-05-04",44.47,3.991,11685.51,NA,78.21,3129.14,3364.41,138.0332,4.125,0
"7217",7216,40,"2012-05-11",52.06,3.947,7071.55,NA,408.25,1175.76,4204.96,138.0882667,4.125,0
"7218",7217,40,"2012-05-18",57.59,3.899,4534.3,NA,103.83,735.81,2388.29,138.1065806,4.125,0
"7219",7218,40,"2012-05-25",65.25,3.85,8089.78,NA,303.31,1092.35,2448.8,138.1101935,4.125,0
"7220",7219,40,"2012-06-01",64.75,3.798,4641.39,30.6,50.93,420.22,1627.19,138.1138065,4.125,0
"7221",7220,40,"2012-06-08",55.78,3.746,7338.72,324.8,44.64,2067.65,7482.97,138.1174194,4.125,0
"7222",7221,40,"2012-06-15",63.39,3.683,5288.06,244.82,42.74,1165.96,3695.1,138.1295333,4.125,0
"7223",7222,40,"2012-06-22",69.32,3.629,5015.3,438,4.72,2018.54,7972.99,138.1629,4.125,0
"7224",7223,40,"2012-06-29",64.42,3.577,2925.88,253.2,NA,400,2124.37,138.1962667,4.125,0
"7225",7224,40,"2012-07-06",69.08,3.538,6364.53,277.2,62.07,2574.7,5230.46,138.2296333,4.156,0
"7226",7225,40,"2012-07-13",67.48,3.561,6891.02,80.4,23.66,1464.52,2677.19,138.263,4.156,0
"7227",7226,40,"2012-07-20",70.45,3.61,2418.7,89.01,9.52,1450.08,2263.49,138.2331935,4.156,0
"7228",7227,40,"2012-07-27",67.88,3.701,3351.06,156.53,4.24,1624.68,1605.34,138.2033871,4.156,0
"7229",7228,40,"2012-08-03",70.15,3.698,17749.81,377.88,6.36,8303.08,2209.27,138.1735806,4.156,0
"7230",7229,40,"2012-08-10",70.09,3.772,10965.65,130.69,0.32,4849.39,2266.63,138.1437742,4.156,0
"7231",7230,40,"2012-08-17",69.41,3.84,3810.18,27.3,1.02,181.12,6417.42,138.1857097,4.156,0
"7232",7231,40,"2012-08-24",63.91,3.874,6243.66,18.3,48.06,2649.7,6021.47,138.2814516,4.156,0
"7233",7232,40,"2012-08-31",66.11,3.884,10904.29,38.81,23.95,2684.17,2912.76,138.3771935,4.156,0
"7234",7233,40,"2012-09-07",65.06,3.921,5494.1,NA,39.66,925.8,3268.99,138.4729355,4.156,1
"7235",7234,40,"2012-09-14",59.38,3.988,5593.11,NA,62.88,290.65,7375.04,138.5673,4.156,0
"7236",7235,40,"2012-09-21",54.12,4.056,3688.63,7.64,NA,693.23,4870.36,138.6534,4.156,0
"7237",7236,40,"2012-09-28",50.98,4.018,3579.04,NA,NA,709.97,4706.12,138.7395,4.156,0
"7238",7237,40,"2012-10-05",57.21,4.027,4298.34,NA,12.03,1754.05,2273.79,138.8256,4.145,0
"7239",7238,40,"2012-10-12",47.35,4.029,1686.43,NA,13.85,589.97,6365.02,138.9117,4.145,0
"7240",7239,40,"2012-10-19",46.33,4,412.06,NA,6.1,38.76,2850.1,138.8336129,4.145,0
"7241",7240,40,"2012-10-26",49.65,3.917,3605.71,55.98,0.28,486.81,1389.06,138.7281613,4.145,0
"7242",7241,40,"2012-11-02",52.38,3.817,4763.33,9515.27,46.06,1439.36,1495.99,138.6227097,4.145,0
"7243",7242,40,"2012-11-09",34.19,3.792,3948.43,4885.8,NA,168,3180.34,138.5172581,4.145,0
"7244",7243,40,"2012-11-16",36.91,3.754,4930.23,1156.31,40.04,663.95,4493.04,138.4473,4.145,0
"7245",7244,40,"2012-11-23",29.93,3.727,572.8,NA,60367.16,50.88,2046.44,138.4246667,4.145,1
"7246",7245,40,"2012-11-30",26.96,3.713,2500.51,NA,3629.19,137.75,4472.88,138.4020333,4.145,0
"7247",7246,40,"2012-12-07",31.57,3.679,9053.91,NA,243.28,1070.89,5456.03,138.3794,4.145,0
"7248",7247,40,"2012-12-14",32.1,3.639,1143.93,NA,41,23.76,1247.18,138.3685484,4.145,0
"7249",7248,40,"2012-12-21",31.77,3.574,1729.06,130.42,82.07,23.84,4180.01,138.4283871,4.145,0
"7250",7249,40,"2012-12-28",23.54,3.56,9455.96,19951.08,149.44,6.94,2254.32,138.4882258,4.145,1
"7251",7250,40,"2013-01-04",10.13,3.577,2687.41,31425.65,2.6,NA,2729.63,138.5480645,3.932,0
"7252",7251,40,"2013-01-11",22.49,3.595,1271.06,12491.04,2.5,34.25,1155.19,138.6079032,3.932,0
"7253",7252,40,"2013-01-18",28.88,3.593,2622.04,3503.51,3.68,90.78,2943.16,138.6701613,3.932,0
"7254",7253,40,"2013-01-25",9.8,3.579,3602.9,1122.56,0.6,22.43,4893.31,138.7333871,3.932,0
"7255",7254,40,"2013-02-01",19.64,3.608,7317.46,727.29,244.4,10942.11,4768.43,138.7966129,3.932,0
"7256",7255,40,"2013-02-08",15.44,3.755,39257.29,615.07,131.92,25676.37,2592.77,138.8598387,3.932,1
"7257",7256,40,"2013-02-15",22.96,3.807,15949.59,2115.99,60.06,4676.18,4758.78,138.9004286,3.932,0
"7258",7257,40,"2013-02-22",21.28,3.866,9244.33,2551.72,5.7,4050.5,5822.12,138.8844286,3.932,0
"7259",7258,40,"2013-03-01",33.18,3.885,2229.33,54.92,NA,181.91,3241.55,138.8684286,3.932,0
"7260",7259,40,"2013-03-08",30.77,3.868,10872.53,124.06,23.11,1415.75,2725.28,138.8524286,3.932,0
"7261",7260,40,"2013-03-15",34.03,3.843,7586.97,NA,3.5,4040.62,2540.23,138.8597742,3.932,0
"7262",7261,40,"2013-03-22",23.88,3.819,7304.74,NA,381.1,1165.65,2170.95,138.9254839,3.932,0
"7263",7262,40,"2013-03-29",34.6,3.796,4709.35,NA,432.01,12,3696.08,138.9911935,3.932,0
"7264",7263,40,"2013-04-05",35.59,3.772,14110.29,5571.32,189.13,785.63,3892.09,139.0569032,3.684,0
"7265",7264,40,"2013-04-12",39.15,3.723,4934.33,3183.26,16.53,351.45,2203.32,139.1226129,3.684,0
"7266",7265,40,"2013-04-19",45.17,3.678,2322.79,1.59,20.1,133.68,1429.8,139.1226129,3.684,0
"7267",7266,40,"2013-04-26",44.43,3.626,1565.7,NA,42.99,44.44,1051.49,139.1226129,3.684,0
"7268",7267,40,"2013-05-03",54.09,3.601,4017.1,3,38.34,969.5,1746.41,NA,NA,0
"7269",7268,40,"2013-05-10",58.95,3.603,2940.02,108,103.66,1682.28,3583.38,NA,NA,0
"7270",7269,40,"2013-05-17",51.92,3.63,5483.84,251,6.18,677.62,4183.31,NA,NA,0
"7271",7270,40,"2013-05-24",57.87,3.654,2953.69,203,329.85,992.38,5144.3,NA,NA,0
"7272",7271,40,"2013-05-31",54.54,3.668,2616.09,231.07,112.1,NA,2573.6,NA,NA,0
"7273",7272,40,"2013-06-07",62.58,3.66,6457.95,466.9,56.18,2325.02,3102.25,NA,NA,0
"7274",7273,40,"2013-06-14",59.48,3.667,6955.21,360.52,282.44,2271.27,3919.71,NA,NA,0
"7275",7274,40,"2013-06-21",59.88,3.673,2108.31,391.33,232.8,3394.71,3314.68,NA,NA,0
"7276",7275,40,"2013-06-28",69.22,3.673,3892.57,594.13,5,2349.76,5587.5,NA,NA,0
"7277",7276,40,"2013-07-05",71.69,3.643,7457.06,1878.56,204.95,5000.48,2795.19,NA,NA,0
"7278",7277,40,"2013-07-12",71.82,3.645,2354.57,1440.95,57.23,1708,1281.55,NA,NA,0
"7279",7278,40,"2013-07-19",75.38,3.803,4340.79,1607.47,272.58,1540.36,2576.36,NA,NA,0
"7280",7279,40,"2013-07-26",66.9,3.879,145.1,1149.84,109.3,33.24,1116.3,NA,NA,0
"7281",7280,41,"2010-02-05",30.27,2.58,NA,NA,NA,NA,NA,189.3816974,7.541,0
"7282",7281,41,"2010-02-12",23.04,2.572,NA,NA,NA,NA,NA,189.4642725,7.541,1
"7283",7282,41,"2010-02-19",24.13,2.55,NA,NA,NA,NA,NA,189.5340998,7.541,0
"7284",7283,41,"2010-02-26",21.84,2.586,NA,NA,NA,NA,NA,189.6018023,7.541,0
"7285",7284,41,"2010-03-05",32.49,2.62,NA,NA,NA,NA,NA,189.6695049,7.541,0
"7286",7285,41,"2010-03-12",33.4,2.684,NA,NA,NA,NA,NA,189.7372075,7.541,0
"7287",7286,41,"2010-03-19",36.7,2.692,NA,NA,NA,NA,NA,189.734262,7.541,0
"7288",7287,41,"2010-03-26",32.3,2.717,NA,NA,NA,NA,NA,189.7195417,7.541,0
"7289",7288,41,"2010-04-02",41.31,2.725,NA,NA,NA,NA,NA,189.7048215,7.363,0
"7290",7289,41,"2010-04-09",37.3,2.75,NA,NA,NA,NA,NA,189.6901012,7.363,0
"7291",7290,41,"2010-04-16",46.79,2.765,NA,NA,NA,NA,NA,189.6628845,7.363,0
"7292",7291,41,"2010-04-23",45.29,2.776,NA,NA,NA,NA,NA,189.6190057,7.363,0
"7293",7292,41,"2010-04-30",40.2,2.766,NA,NA,NA,NA,NA,189.575127,7.363,0
"7294",7293,41,"2010-05-07",41.5,2.771,NA,NA,NA,NA,NA,189.5312483,7.363,0
"7295",7294,41,"2010-05-14",40.23,2.788,NA,NA,NA,NA,NA,189.4904116,7.363,0
"7296",7295,41,"2010-05-21",50.59,2.776,NA,NA,NA,NA,NA,189.467827,7.363,0
"7297",7296,41,"2010-05-28",56.97,2.737,NA,NA,NA,NA,NA,189.4452425,7.363,0
"7298",7297,41,"2010-06-04",60.13,2.7,NA,NA,NA,NA,NA,189.422658,7.363,0
"7299",7298,41,"2010-06-11",63.36,2.684,NA,NA,NA,NA,NA,189.4000734,7.363,0
"7300",7299,41,"2010-06-18",54.9,2.674,NA,NA,NA,NA,NA,189.4185259,7.363,0
"7301",7300,41,"2010-06-25",66,2.715,NA,NA,NA,NA,NA,189.4533931,7.363,0
"7302",7301,41,"2010-07-02",69.39,2.728,NA,NA,NA,NA,NA,189.4882603,7.335,0
"7303",7302,41,"2010-07-09",60.93,2.711,NA,NA,NA,NA,NA,189.5231276,7.335,0
"7304",7303,41,"2010-07-16",69.06,2.699,NA,NA,NA,NA,NA,189.6125456,7.335,0
"7305",7304,41,"2010-07-23",70.77,2.691,NA,NA,NA,NA,NA,189.774698,7.335,0
"7306",7305,41,"2010-07-30",70.07,2.69,NA,NA,NA,NA,NA,189.9368504,7.335,0
"7307",7306,41,"2010-08-06",69.21,2.69,NA,NA,NA,NA,NA,190.0990028,7.335,0
"7308",7307,41,"2010-08-13",70.24,2.723,NA,NA,NA,NA,NA,190.2611552,7.335,0
"7309",7308,41,"2010-08-20",66.19,2.732,NA,NA,NA,NA,NA,190.2948237,7.335,0
"7310",7309,41,"2010-08-27",70.59,2.731,NA,NA,NA,NA,NA,190.3284922,7.335,0
